file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-07-B0395-S02-E01-T02.c3d,atletas\B0395\2017-03-07-B0395-S02\2017-03-07-B0395-S02-E01-T02.c3d,B0395,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1553,6.212,74,B0395,B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S02-E02-T01.c3d,atletas\B0395\2017-03-07-B0395-S02\2017-03-07-B0395-S02-E02-T01.c3d,B0395,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1635,6.54,74,Tarcza|B0395,Tarcza|B0395,4,28,True,True,True,True,True,True,True
2017-03-07-B0395-S02-E02-T02.c3d,atletas\B0395\2017-03-07-B0395-S02\2017-03-07-B0395-S02-E02-T02.c3d,B0395,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1562,6.248,74,Tarcza|B0395,Tarcza|B0395,4,28,True,True,True,True,True,True,True
2017-03-07-B0395-S02-E03-T01.c3d,atletas\B0395\2017-03-07-B0395-S02\2017-03-07-B0395-S02-E03-T01.c3d,B0395,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2355,9.42,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S02-E03-T02.c3d,atletas\B0395\2017-03-07-B0395-S02\2017-03-07-B0395-S02-E03-T02.c3d,B0395,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1980,7.92,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S02-E04-T01.c3d,atletas\B0395\2017-03-07-B0395-S02\2017-03-07-B0395-S02-E04-T01.c3d,B0395,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2591,10.364,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S02-E04-T02.c3d,atletas\B0395\2017-03-07-B0395-S02\2017-03-07-B0395-S02-E04-T02.c3d,B0395,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2438,9.752,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S03-E01-T01.c3d,atletas\B0395\2017-03-07-B0395-S03\2017-03-07-B0395-S03-E01-T01.c3d,B0395,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1691,6.764,74,B0395,B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S03-E01-T02.c3d,atletas\B0395\2017-03-07-B0395-S03\2017-03-07-B0395-S03-E01-T02.c3d,B0395,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1591,6.364,74,B0395,B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S03-E02-T01.c3d,atletas\B0395\2017-03-07-B0395-S03\2017-03-07-B0395-S03-E02-T01.c3d,B0395,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1810,7.24,74,Tarcza|B0395,Tarcza|B0395,4,28,True,True,True,True,True,True,True
2017-03-07-B0395-S03-E02-T02.c3d,atletas\B0395\2017-03-07-B0395-S03\2017-03-07-B0395-S03-E02-T02.c3d,B0395,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1501,6.004,74,Tarcza|B0395,Tarcza|B0395,4,28,True,True,True,True,True,True,True
2017-03-07-B0395-S03-E03-T01.c3d,atletas\B0395\2017-03-07-B0395-S03\2017-03-07-B0395-S03-E03-T01.c3d,B0395,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,1540,6.16,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S03-E03-T02.c3d,atletas\B0395\2017-03-07-B0395-S03\2017-03-07-B0395-S03-E03-T02.c3d,B0395,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1863,7.452,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S03-E04-T01.c3d,atletas\B0395\2017-03-07-B0395-S03\2017-03-07-B0395-S03-E04-T01.c3d,B0395,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2935,11.74,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S03-E04-T02.c3d,atletas\B0395\2017-03-07-B0395-S03\2017-03-07-B0395-S03-E04-T02.c3d,B0395,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2305,9.22,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S04-E01-T01.c3d,atletas\B0395\2017-03-07-B0395-S04\2017-03-07-B0395-S04-E01-T01.c3d,B0395,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1668,6.672,74,B0395,B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S04-E01-T02.c3d,atletas\B0395\2017-03-07-B0395-S04\2017-03-07-B0395-S04-E01-T02.c3d,B0395,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1668,6.672,74,B0395,B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S04-E02-T01.c3d,atletas\B0395\2017-03-07-B0395-S04\2017-03-07-B0395-S04-E02-T01.c3d,B0395,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1914,7.656,74,Tarcza|B0395,Tarcza|B0395,4,28,True,True,True,True,True,True,True
2017-03-07-B0395-S04-E02-T02.c3d,atletas\B0395\2017-03-07-B0395-S04\2017-03-07-B0395-S04-E02-T02.c3d,B0395,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,1686,6.744,74,Tarcza|B0395,Tarcza|B0395,4,28,True,True,True,True,True,True,True
2017-03-07-B0395-S04-E03-T01.c3d,atletas\B0395\2017-03-07-B0395-S04\2017-03-07-B0395-S04-E03-T01.c3d,B0395,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2130,8.52,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S04-E03-T02.c3d,atletas\B0395\2017-03-07-B0395-S04\2017-03-07-B0395-S04-E03-T02.c3d,B0395,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2144,8.576,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S04-E04-T01.c3d,atletas\B0395\2017-03-07-B0395-S04\2017-03-07-B0395-S04-E04-T01.c3d,B0395,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2435,9.74,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S04-E04-T02.c3d,atletas\B0395\2017-03-07-B0395-S04\2017-03-07-B0395-S04-E04-T02.c3d,B0395,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2158,8.632,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S05-E01-T01.c3d,atletas\B0395\2017-03-07-B0395-S05\2017-03-07-B0395-S05-E01-T01.c3d,B0395,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2480,9.92,74,B0395,B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S05-E01-T02.c3d,atletas\B0395\2017-03-07-B0395-S05\2017-03-07-B0395-S05-E01-T02.c3d,B0395,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2494,9.976,74,B0395,B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S05-E02-T01.c3d,atletas\B0395\2017-03-07-B0395-S05\2017-03-07-B0395-S05-E02-T01.c3d,B0395,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2979,11.916,74,Tarcza|B0395,Tarcza|B0395,4,28,True,True,True,True,True,True,True
2017-03-07-B0395-S05-E02-T02.c3d,atletas\B0395\2017-03-07-B0395-S05\2017-03-07-B0395-S05-E02-T02.c3d,B0395,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2568,10.272,74,Tarcza|B0395,Tarcza|B0395,4,28,True,True,True,True,True,True,True
2017-03-07-B0395-S05-E03-T01.c3d,atletas\B0395\2017-03-07-B0395-S05\2017-03-07-B0395-S05-E03-T01.c3d,B0395,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2870,11.48,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S05-E03-T02.c3d,atletas\B0395\2017-03-07-B0395-S05\2017-03-07-B0395-S05-E03-T02.c3d,B0395,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2888,11.552,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S05-E04-T01.c3d,atletas\B0395\2017-03-07-B0395-S05\2017-03-07-B0395-S05-E04-T01.c3d,B0395,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2742,10.968,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0395-S05-E04-T02.c3d,atletas\B0395\2017-03-07-B0395-S05\2017-03-07-B0395-S05-E04-T02.c3d,B0395,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2587,10.348,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
