file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-03-B0386-S02-E02-T01.c3d,atletas\B0386\2017-03-03-B0386-S02\2017-03-03-B0386-S02-E02-T01.c3d,B0386,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1826,7.304,74,Tarcza|B0386,Tarcza|B0386,4,0,True,True,True,True,True,True,True
2017-03-03-B0386-S02-E02-T02.c3d,atletas\B0386\2017-03-03-B0386-S02\2017-03-03-B0386-S02-E02-T02.c3d,B0386,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1756,7.024,74,Tarcza|B0386,Tarcza|B0386,4,0,True,True,True,True,True,True,True
2017-03-03-B0386-S02-E03-T01.c3d,atletas\B0386\2017-03-03-B0386-S02\2017-03-03-B0386-S02-E03-T01.c3d,B0386,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2333,9.332,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S02-E03-T02.c3d,atletas\B0386\2017-03-03-B0386-S02\2017-03-03-B0386-S02-E03-T02.c3d,B0386,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1581,6.324,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S02-E04-T01.c3d,atletas\B0386\2017-03-03-B0386-S02\2017-03-03-B0386-S02-E04-T01.c3d,B0386,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2810,11.24,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S02-E04-T02.c3d,atletas\B0386\2017-03-03-B0386-S02\2017-03-03-B0386-S02-E04-T02.c3d,B0386,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2853,11.412,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S03-E01-T01.c3d,atletas\B0386\2017-03-03-B0386-S03\2017-03-03-B0386-S03-E01-T01.c3d,B0386,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1927,7.708,74,B0386,B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S03-E01-T02.c3d,atletas\B0386\2017-03-03-B0386-S03\2017-03-03-B0386-S03-E01-T02.c3d,B0386,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2049,8.196,74,B0386,B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S03-E02-T01.c3d,atletas\B0386\2017-03-03-B0386-S03\2017-03-03-B0386-S03-E02-T01.c3d,B0386,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,2031,8.124,74,Tarcza|B0386,Tarcza|B0386,4,0,True,True,True,True,True,True,True
2017-03-03-B0386-S03-E02-T02.c3d,atletas\B0386\2017-03-03-B0386-S03\2017-03-03-B0386-S03-E02-T02.c3d,B0386,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1807,7.228,74,Tarcza|B0386,Tarcza|B0386,4,0,True,True,True,True,True,True,True
2017-03-03-B0386-S03-E03-T01.c3d,atletas\B0386\2017-03-03-B0386-S03\2017-03-03-B0386-S03-E03-T01.c3d,B0386,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,1682,6.728,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S03-E03-T02.c3d,atletas\B0386\2017-03-03-B0386-S03\2017-03-03-B0386-S03-E03-T02.c3d,B0386,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1808,7.232,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S03-E04-T01.c3d,atletas\B0386\2017-03-03-B0386-S03\2017-03-03-B0386-S03-E04-T01.c3d,B0386,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2779,11.116,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S03-E04-T02.c3d,atletas\B0386\2017-03-03-B0386-S03\2017-03-03-B0386-S03-E04-T02.c3d,B0386,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2649,10.596,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E01-T01.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E01-T01.c3d,B0386,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,2388,9.552,74,B0386,B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E01-T02.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E01-T02.c3d,B0386,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2057,8.228,74,B0386,B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E02-T01.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E02-T01.c3d,B0386,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2045,8.18,74,Tarcza|B0386,Tarcza|B0386,4,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E02-T02.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E02-T02.c3d,B0386,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2294,9.176,74,Tarcza|B0386,Tarcza|B0386,4,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E03-T01.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E03-T01.c3d,B0386,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,1997,7.988,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E03-T02.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E03-T02.c3d,B0386,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2058,8.232,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E03-T03.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E03-T03.c3d,B0386,S04,E03,T03,250.0,mm,deg,N,Nmm,W,382,1656,6.624,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E04-T01.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E04-T01.c3d,B0386,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2881,11.524,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S04-E04-T02.c3d,atletas\B0386\2017-03-03-B0386-S04\2017-03-03-B0386-S04-E04-T02.c3d,B0386,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2608,10.432,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S05-E01-T01.c3d,atletas\B0386\2017-03-03-B0386-S05\2017-03-03-B0386-S05-E01-T01.c3d,B0386,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2278,9.112,74,B0386,B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S05-E01-T02.c3d,atletas\B0386\2017-03-03-B0386-S05\2017-03-03-B0386-S05-E01-T02.c3d,B0386,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2201,8.804,74,B0386,B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S05-E02-T01.c3d,atletas\B0386\2017-03-03-B0386-S05\2017-03-03-B0386-S05-E02-T01.c3d,B0386,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2657,10.628,74,Tarcza|B0386,Tarcza|B0386,4,0,True,True,True,True,True,True,True
2017-03-03-B0386-S05-E02-T02.c3d,atletas\B0386\2017-03-03-B0386-S05\2017-03-03-B0386-S05-E02-T02.c3d,B0386,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2629,10.516,74,Tarcza|B0386,Tarcza|B0386,4,0,True,True,True,True,True,True,True
2017-03-03-B0386-S05-E03-T01.c3d,atletas\B0386\2017-03-03-B0386-S05\2017-03-03-B0386-S05-E03-T01.c3d,B0386,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2708,10.832,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S05-E03-T02.c3d,atletas\B0386\2017-03-03-B0386-S05\2017-03-03-B0386-S05-E03-T02.c3d,B0386,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2972,11.888,25,B0386|B0385,B0386|B0385,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S05-E04-T01.c3d,atletas\B0386\2017-03-03-B0386-S05\2017-03-03-B0386-S05-E04-T01.c3d,B0386,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2951,11.804,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0386-S05-E04-T02.c3d,atletas\B0386\2017-03-03-B0386-S05\2017-03-03-B0386-S05-E04-T02.c3d,B0386,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,3325,13.3,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
