file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-03-B0388-S02-E01-T02.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E01-T02.c3d,B0388,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1783,7.132,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S02-E02-T01.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E02-T01.c3d,B0388,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1805,7.22,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S02-E02-T02.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E02-T02.c3d,B0388,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1899,7.596,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S02-E03-T01.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E03-T01.c3d,B0388,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2200,8.8,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S02-E03-T02.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E03-T02.c3d,B0388,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2195,8.78,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S02-E03-T03.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E03-T03.c3d,B0388,S02,E03,T03,250.0,mm,deg,N,Nmm,W,382,1952,7.808,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S02-E03-T04.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E03-T04.c3d,B0388,S02,E03,T04,250.0,mm,deg,N,Nmm,W,382,1794,7.176,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S02-E04-T01.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E04-T01.c3d,B0388,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2152,8.608,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S02-E04-T02.c3d,atletas\B0388\2017-03-03-B0388-S02\2017-03-03-B0388-S02-E04-T02.c3d,B0388,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1906,7.624,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E01-T01.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E01-T01.c3d,B0388,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2369,9.476,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E01-T02.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E01-T02.c3d,B0388,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2324,9.296,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E02-T01.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E02-T01.c3d,B0388,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,2024,8.096,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E02-T02.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E02-T02.c3d,B0388,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1719,6.876,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E03-T01.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E03-T01.c3d,B0388,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,3171,12.684,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E03-T02.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E03-T02.c3d,B0388,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2495,9.98,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E03-T03.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E03-T03.c3d,B0388,S03,E03,T03,250.0,mm,deg,N,Nmm,W,382,1982,7.928,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E03-T04.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E03-T04.c3d,B0388,S03,E03,T04,250.0,mm,deg,N,Nmm,W,382,2300,9.2,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E04-T01.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E04-T01.c3d,B0388,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2167,8.668,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S03-E04-T02.c3d,atletas\B0388\2017-03-03-B0388-S03\2017-03-03-B0388-S03-E04-T02.c3d,B0388,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2262,9.048,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E01-T01.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E01-T01.c3d,B0388,S04,E01,T01,250.0,mm,deg,N,Nmm,W,193,1986,7.944,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E01-T02.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E01-T02.c3d,B0388,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2205,8.82,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E02-T01.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E02-T01.c3d,B0388,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2163,8.652,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E02-T02.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E02-T02.c3d,B0388,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2162,8.648,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E03-T01.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E03-T01.c3d,B0388,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2895,11.58,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E03-T02.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E03-T02.c3d,B0388,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2849,11.396,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E03-T03.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E03-T03.c3d,B0388,S04,E03,T03,250.0,mm,deg,N,Nmm,W,382,2349,9.396,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E03-T04.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E03-T04.c3d,B0388,S04,E03,T04,250.0,mm,deg,N,Nmm,W,382,1818,7.272,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E04-T01.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E04-T01.c3d,B0388,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,1779,7.116,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S04-E04-T02.c3d,atletas\B0388\2017-03-03-B0388-S04\2017-03-03-B0388-S04-E04-T02.c3d,B0388,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2165,8.66,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E01-T01.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E01-T01.c3d,B0388,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2125,8.5,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E01-T02.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E01-T02.c3d,B0388,S05,E01,T02,250.0,mm,deg,N,Nmm,W,195,3274,13.096,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E02-T01.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E02-T01.c3d,B0388,S05,E02,T01,250.0,mm,deg,N,Nmm,W,191,2728,10.912,74,B0388,B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E02-T02.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E02-T02.c3d,B0388,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2594,10.376,74,Tarcza|B0388,Tarcza|B0388,4,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E03-T01.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E03-T01.c3d,B0388,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,3408,13.632,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E03-T02.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E03-T02.c3d,B0388,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2783,11.132,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E03-T03.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E03-T03.c3d,B0388,S05,E03,T03,250.0,mm,deg,N,Nmm,W,382,2017,8.068,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E03-T04.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E03-T04.c3d,B0388,S05,E03,T04,250.0,mm,deg,N,Nmm,W,382,2042,8.168,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E04-T01.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E04-T01.c3d,B0388,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2261,9.044,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
2017-03-03-B0388-S05-E04-T02.c3d,atletas\B0388\2017-03-03-B0388-S05\2017-03-03-B0388-S05-E04-T02.c3d,B0388,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2664,10.656,25,B0389|B0388,B0389|B0388,0,0,True,True,True,True,True,True,True
