file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-03-B0384-S02-E01-T02.c3d,atletas\B0384\2017-03-03-B0384-S02\2017-03-03-B0384-S02-E01-T02.c3d,B0384,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1989,7.956,74,B0384,B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S02-E02-T01.c3d,atletas\B0384\2017-03-03-B0384-S02\2017-03-03-B0384-S02-E02-T01.c3d,B0384,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1930,7.72,74,Tarcza|B0384,Tarcza|B0384,4,28,True,True,True,True,True,True,True
2017-03-03-B0384-S02-E02-T02.c3d,atletas\B0384\2017-03-03-B0384-S02\2017-03-03-B0384-S02-E02-T02.c3d,B0384,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,2045,8.18,74,Tarcza|B0384,Tarcza|B0384,4,28,True,True,True,True,True,True,True
2017-03-03-B0384-S02-E03-T01.c3d,atletas\B0384\2017-03-03-B0384-S02\2017-03-03-B0384-S02-E03-T01.c3d,B0384,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2236,8.944,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S02-E03-T02.c3d,atletas\B0384\2017-03-03-B0384-S02\2017-03-03-B0384-S02-E03-T02.c3d,B0384,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1763,7.052,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S02-E03-T03.c3d,atletas\B0384\2017-03-03-B0384-S02\2017-03-03-B0384-S02-E03-T03.c3d,B0384,S02,E03,T03,250.0,mm,deg,N,Nmm,W,382,2219,8.876,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S02-E04-T01.c3d,atletas\B0384\2017-03-03-B0384-S02\2017-03-03-B0384-S02-E04-T01.c3d,B0384,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2810,11.24,25,B0385|B0384,B0385|B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S02-E04-T02.c3d,atletas\B0384\2017-03-03-B0384-S02\2017-03-03-B0384-S02-E04-T02.c3d,B0384,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2157,8.628,25,B0385|B0384,B0385|B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S03-E01-T01.c3d,atletas\B0384\2017-03-03-B0384-S03\2017-03-03-B0384-S03-E01-T01.c3d,B0384,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1914,7.656,74,B0384,B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S03-E01-T02.c3d,atletas\B0384\2017-03-03-B0384-S03\2017-03-03-B0384-S03-E01-T02.c3d,B0384,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2162,8.648,74,B0384,B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S03-E02-T01.c3d,atletas\B0384\2017-03-03-B0384-S03\2017-03-03-B0384-S03-E02-T01.c3d,B0384,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1708,6.832,74,Tarcza|B0384,Tarcza|B0384,4,28,True,True,True,True,True,True,True
2017-03-03-B0384-S03-E02-T02.c3d,atletas\B0384\2017-03-03-B0384-S03\2017-03-03-B0384-S03-E02-T02.c3d,B0384,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1714,6.856,74,Tarcza|B0384,Tarcza|B0384,4,28,True,True,True,True,True,True,True
2017-03-03-B0384-S03-E03-T01.c3d,atletas\B0384\2017-03-03-B0384-S03\2017-03-03-B0384-S03-E03-T01.c3d,B0384,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2583,10.332,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S03-E03-T02.c3d,atletas\B0384\2017-03-03-B0384-S03\2017-03-03-B0384-S03-E03-T02.c3d,B0384,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1941,7.764,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S03-E04-T01.c3d,atletas\B0384\2017-03-03-B0384-S03\2017-03-03-B0384-S03-E04-T01.c3d,B0384,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2427,9.708,25,B0385|B0384,B0385|B0384,0,0,True,True,True,True,True,True,True
2017-03-03-B0384-S03-E04-T02.c3d,atletas\B0384\2017-03-03-B0384-S03\2017-03-03-B0384-S03-E04-T02.c3d,B0384,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2264,9.056,25,B0385|B0384,B0385|B0384,0,0,True,True,True,True,True,True,True
2017-03-03-B0384-S04-E01-T01.c3d,atletas\B0384\2017-03-03-B0384-S04\2017-03-03-B0384-S04-E01-T01.c3d,B0384,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1700,6.8,74,B0384,B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S04-E01-T02.c3d,atletas\B0384\2017-03-03-B0384-S04\2017-03-03-B0384-S04-E01-T02.c3d,B0384,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2125,8.5,74,B0384,B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S04-E02-T01.c3d,atletas\B0384\2017-03-03-B0384-S04\2017-03-03-B0384-S04-E02-T01.c3d,B0384,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2111,8.444,74,Tarcza|B0384,Tarcza|B0384,4,28,True,True,True,True,True,True,True
2017-03-03-B0384-S04-E02-T02.c3d,atletas\B0384\2017-03-03-B0384-S04\2017-03-03-B0384-S04-E02-T02.c3d,B0384,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2248,8.992,74,Tarcza|B0384,Tarcza|B0384,4,28,True,True,True,True,True,True,True
2017-03-03-B0384-S04-E03-T01.c3d,atletas\B0384\2017-03-03-B0384-S04\2017-03-03-B0384-S04-E03-T01.c3d,B0384,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2138,8.552,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S04-E03-T02.c3d,atletas\B0384\2017-03-03-B0384-S04\2017-03-03-B0384-S04-E03-T02.c3d,B0384,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,1965,7.86,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S04-E04-T01.c3d,atletas\B0384\2017-03-03-B0384-S04\2017-03-03-B0384-S04-E04-T01.c3d,B0384,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2325,9.3,25,B0385|B0384,B0385|B0384,0,0,True,True,True,True,True,True,True
2017-03-03-B0384-S04-E04-T02.c3d,atletas\B0384\2017-03-03-B0384-S04\2017-03-03-B0384-S04-E04-T02.c3d,B0384,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2063,8.252,25,B0385|B0384,B0385|B0384,0,0,True,True,True,True,True,True,True
2017-03-03-B0384-S05-E01-T01.c3d,atletas\B0384\2017-03-03-B0384-S05\2017-03-03-B0384-S05-E01-T01.c3d,B0384,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2536,10.144,74,B0384,B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S05-E01-T02.c3d,atletas\B0384\2017-03-03-B0384-S05\2017-03-03-B0384-S05-E01-T02.c3d,B0384,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2632,10.528,74,B0384,B0384,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S05-E02-T01.c3d,atletas\B0384\2017-03-03-B0384-S05\2017-03-03-B0384-S05-E02-T01.c3d,B0384,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2553,10.212,74,Tarcza|B0384,Tarcza|B0384,4,28,True,True,True,True,True,True,True
2017-03-03-B0384-S05-E02-T02.c3d,atletas\B0384\2017-03-03-B0384-S05\2017-03-03-B0384-S05-E02-T02.c3d,B0384,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2902,11.608,74,Tarcza|B0384,Tarcza|B0384,4,28,True,True,True,True,True,True,True
2017-03-03-B0384-S05-E03-T01.c3d,atletas\B0384\2017-03-03-B0384-S05\2017-03-03-B0384-S05-E03-T01.c3d,B0384,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,3103,12.412,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S05-E03-T02.c3d,atletas\B0384\2017-03-03-B0384-S05\2017-03-03-B0384-S05-E03-T02.c3d,B0384,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,3185,12.74,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0384-S05-E04-T01.c3d,atletas\B0384\2017-03-03-B0384-S05\2017-03-03-B0384-S05-E04-T01.c3d,B0384,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,3560,14.24,25,B0385|B0384,B0385|B0384,0,0,True,True,True,True,True,True,True
2017-03-03-B0384-S05-E04-T02.c3d,atletas\B0384\2017-03-03-B0384-S05\2017-03-03-B0384-S05-E04-T02.c3d,B0384,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,4068,16.272,25,B0385|B0384,B0385|B0384,0,0,True,True,True,True,True,True,True
