file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0375-S04-E03-T01.c3d,atletas\B0375\2017-02-20-B0375-S04\2017-02-20-B0375-S04-E03-T01.c3d,B0375,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,1968,7.872,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S04-E03-T02.c3d,atletas\B0375\2017-02-20-B0375-S04\2017-02-20-B0375-S04-E03-T02.c3d,B0375,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2059,8.236,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S04-E04-T01.c3d,atletas\B0375\2017-02-20-B0375-S04\2017-02-20-B0375-S04-E04-T01.c3d,B0375,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2392,9.568,25,B0375|B0373,B0375|B0373,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S04-E04-T02.c3d,atletas\B0375\2017-02-20-B0375-S04\2017-02-20-B0375-S04-E04-T02.c3d,B0375,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2532,10.128,25,B0375|B0373,B0375|B0373,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S05-E01-T01.c3d,atletas\B0375\2017-02-20-B0375-S05\2017-02-20-B0375-S05-E01-T01.c3d,B0375,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2985,11.94,74,B0375,B0375,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S05-E01-T02.c3d,atletas\B0375\2017-02-20-B0375-S05\2017-02-20-B0375-S05-E01-T02.c3d,B0375,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,3112,12.448,74,B0375,B0375,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S05-E02-T01.c3d,atletas\B0375\2017-02-20-B0375-S05\2017-02-20-B0375-S05-E02-T01.c3d,B0375,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2941,11.764,74,Tarcza|B0375,Tarcza|B0375,4,0,True,True,True,True,True,True,True
2017-02-20-B0375-S05-E02-T02.c3d,atletas\B0375\2017-02-20-B0375-S05\2017-02-20-B0375-S05-E02-T02.c3d,B0375,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2815,11.26,74,Tarcza|B0375,Tarcza|B0375,4,0,True,True,True,True,True,True,True
2017-02-20-B0375-S05-E03-T01.c3d,atletas\B0375\2017-02-20-B0375-S05\2017-02-20-B0375-S05-E03-T01.c3d,B0375,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2667,10.668,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S05-E03-T02.c3d,atletas\B0375\2017-02-20-B0375-S05\2017-02-20-B0375-S05-E03-T02.c3d,B0375,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2647,10.588,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S05-E04-T01.c3d,atletas\B0375\2017-02-20-B0375-S05\2017-02-20-B0375-S05-E04-T01.c3d,B0375,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,3183,12.732,25,B0375|B0373,B0375|B0373,0,0,True,True,True,True,True,True,True
2017-02-20-B0375-S05-E04-T02.c3d,atletas\B0375\2017-02-20-B0375-S05\2017-02-20-B0375-S05-E04-T02.c3d,B0375,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2777,11.108,25,B0375|B0373,B0375|B0373,0,0,True,True,True,True,True,True,True
