file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-03-B0383-S02-E04-T01.c3d,atletas\B0383\2017-03-03-B0383-S02\2017-03-03-B0383-S02-E04-T01.c3d,B0383,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2236,8.944,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S02-E04-T02.c3d,atletas\B0383\2017-03-03-B0383-S02\2017-03-03-B0383-S02-E04-T02.c3d,B0383,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1763,7.052,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S02-E04-T03.c3d,atletas\B0383\2017-03-03-B0383-S02\2017-03-03-B0383-S02-E04-T03.c3d,B0383,S02,E04,T03,250.0,mm,deg,N,Nmm,W,382,2219,8.876,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S03-E01-T01.c3d,atletas\B0383\2017-03-03-B0383-S03\2017-03-03-B0383-S03-E01-T01.c3d,B0383,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1588,6.352,74,B0383,B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S03-E02-T01.c3d,atletas\B0383\2017-03-03-B0383-S03\2017-03-03-B0383-S03-E02-T01.c3d,B0383,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1514,6.056,74,Tarcza|B0383,Tarcza|B0383,4,28,True,True,True,True,True,True,True
2017-03-03-B0383-S03-E02-T02.c3d,atletas\B0383\2017-03-03-B0383-S03\2017-03-03-B0383-S03-E02-T02.c3d,B0383,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1969,7.876,74,Tarcza|B0383,Tarcza|B0383,4,28,True,True,True,True,True,True,True
2017-03-03-B0383-S03-E04-T01.c3d,atletas\B0383\2017-03-03-B0383-S03\2017-03-03-B0383-S03-E04-T01.c3d,B0383,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2583,10.332,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S03-E04-T02.c3d,atletas\B0383\2017-03-03-B0383-S03\2017-03-03-B0383-S03-E04-T02.c3d,B0383,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,1941,7.764,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S04-E01-T01.c3d,atletas\B0383\2017-03-03-B0383-S04\2017-03-03-B0383-S04-E01-T01.c3d,B0383,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1772,7.088,74,B0383,B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S04-E01-T02.c3d,atletas\B0383\2017-03-03-B0383-S04\2017-03-03-B0383-S04-E01-T02.c3d,B0383,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1921,7.684,74,B0383,B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S04-E02-T01.c3d,atletas\B0383\2017-03-03-B0383-S04\2017-03-03-B0383-S04-E02-T01.c3d,B0383,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1789,7.156,74,Tarcza|B0383,Tarcza|B0383,4,28,True,True,True,True,True,True,True
2017-03-03-B0383-S04-E02-T02.c3d,atletas\B0383\2017-03-03-B0383-S04\2017-03-03-B0383-S04-E02-T02.c3d,B0383,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2032,8.128,74,Tarcza|B0383,Tarcza|B0383,4,28,True,True,True,True,True,True,True
2017-03-03-B0383-S04-E04-T01.c3d,atletas\B0383\2017-03-03-B0383-S04\2017-03-03-B0383-S04-E04-T01.c3d,B0383,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2138,8.552,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S04-E04-T02.c3d,atletas\B0383\2017-03-03-B0383-S04\2017-03-03-B0383-S04-E04-T02.c3d,B0383,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,1965,7.86,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S05-E01-T01.c3d,atletas\B0383\2017-03-03-B0383-S05\2017-03-03-B0383-S05-E01-T01.c3d,B0383,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,1973,7.892,74,B0383,B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S05-E01-T02.c3d,atletas\B0383\2017-03-03-B0383-S05\2017-03-03-B0383-S05-E01-T02.c3d,B0383,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,1829,7.316,74,B0383,B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S05-E02-T01.c3d,atletas\B0383\2017-03-03-B0383-S05\2017-03-03-B0383-S05-E02-T01.c3d,B0383,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2011,8.044,74,Tarcza|B0383,Tarcza|B0383,4,28,True,True,True,True,True,True,True
2017-03-03-B0383-S05-E02-T02.c3d,atletas\B0383\2017-03-03-B0383-S05\2017-03-03-B0383-S05-E02-T02.c3d,B0383,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2213,8.852,74,Tarcza|B0383,Tarcza|B0383,4,28,True,True,True,True,True,True,True
2017-03-03-B0383-S05-E04-T01.c3d,atletas\B0383\2017-03-03-B0383-S05\2017-03-03-B0383-S05-E04-T01.c3d,B0383,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,3103,12.412,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
2017-03-03-B0383-S05-E04-T02.c3d,atletas\B0383\2017-03-03-B0383-S05\2017-03-03-B0383-S05-E04-T02.c3d,B0383,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,3185,12.74,25,B0384|B0383,B0384|B0383,0,28,True,True,True,True,True,True,True
