file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-01-31-B0369-S02-E04-T02.c3d,atletas\B0369\2017-01-31-B0369-S02\2017-01-31-B0369-S02-E04-T02.c3d,B0369,S02,E04,T02,200.0,mm,deg,N,Nmm,W,382,1831,9.155,25,B0370|B0369,B0370|B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S03-E01-T01.c3d,atletas\B0369\2017-01-31-B0369-S03\2017-01-31-B0369-S03-E01-T01.c3d,B0369,S03,E01,T01,200.0,mm,deg,N,Nmm,W,191,1958,9.79,74,B0369,B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S03-E01-T02.c3d,atletas\B0369\2017-01-31-B0369-S03\2017-01-31-B0369-S03-E01-T02.c3d,B0369,S03,E01,T02,200.0,mm,deg,N,Nmm,W,191,1801,9.005,74,B0369,B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S03-E02-T01.c3d,atletas\B0369\2017-01-31-B0369-S03\2017-01-31-B0369-S03-E02-T01.c3d,B0369,S03,E02,T01,200.0,mm,deg,N,Nmm,W,197,1848,9.24,74,Tarcza|B0369,Tarcza|B0369,6,0,True,True,True,True,True,True,True
2017-01-31-B0369-S03-E02-T02.c3d,atletas\B0369\2017-01-31-B0369-S03\2017-01-31-B0369-S03-E02-T02.c3d,B0369,S03,E02,T02,200.0,mm,deg,N,Nmm,W,197,1805,9.025,74,Tarcza|B0369,Tarcza|B0369,6,0,True,True,True,True,True,True,True
2017-01-31-B0369-S03-E04-T01.c3d,atletas\B0369\2017-01-31-B0369-S03\2017-01-31-B0369-S03-E04-T01.c3d,B0369,S03,E04,T01,200.0,mm,deg,N,Nmm,W,382,1538,7.69,25,B0370|B0369,B0370|B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S03-E04-T02.c3d,atletas\B0369\2017-01-31-B0369-S03\2017-01-31-B0369-S03-E04-T02.c3d,B0369,S03,E04,T02,200.0,mm,deg,N,Nmm,W,382,1494,7.47,25,B0370|B0369,B0370|B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S04-E01-T01.c3d,atletas\B0369\2017-01-31-B0369-S04\2017-01-31-B0369-S04-E01-T01.c3d,B0369,S04,E01,T01,200.0,mm,deg,N,Nmm,W,191,1930,9.65,74,B0369,B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S04-E01-T02.c3d,atletas\B0369\2017-01-31-B0369-S04\2017-01-31-B0369-S04-E01-T02.c3d,B0369,S04,E01,T02,200.0,mm,deg,N,Nmm,W,191,1848,9.24,74,B0369,B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S04-E02-T01.c3d,atletas\B0369\2017-01-31-B0369-S04\2017-01-31-B0369-S04-E02-T01.c3d,B0369,S04,E02,T01,200.0,mm,deg,N,Nmm,W,197,2019,10.095,74,Tarcza|B0369,Tarcza|B0369,6,0,True,True,True,True,True,True,True
2017-01-31-B0369-S04-E02-T02.c3d,atletas\B0369\2017-01-31-B0369-S04\2017-01-31-B0369-S04-E02-T02.c3d,B0369,S04,E02,T02,200.0,mm,deg,N,Nmm,W,197,1813,9.065,74,Tarcza|B0369,Tarcza|B0369,6,0,True,True,True,True,True,True,True
2017-01-31-B0369-S04-E04-T01.c3d,atletas\B0369\2017-01-31-B0369-S04\2017-01-31-B0369-S04-E04-T01.c3d,B0369,S04,E04,T01,200.0,mm,deg,N,Nmm,W,382,1785,8.925,25,B0370|B0369,B0370|B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S04-E04-T02.c3d,atletas\B0369\2017-01-31-B0369-S04\2017-01-31-B0369-S04-E04-T02.c3d,B0369,S04,E04,T02,200.0,mm,deg,N,Nmm,W,382,1511,7.555,25,B0370|B0369,B0370|B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S05-E01-T01.c3d,atletas\B0369\2017-01-31-B0369-S05\2017-01-31-B0369-S05-E01-T01.c3d,B0369,S05,E01,T01,200.0,mm,deg,N,Nmm,W,191,1958,9.79,74,B0369,B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S05-E01-T02.c3d,atletas\B0369\2017-01-31-B0369-S05\2017-01-31-B0369-S05-E01-T02.c3d,B0369,S05,E01,T02,200.0,mm,deg,N,Nmm,W,191,1745,8.725,74,B0369,B0369,0,0,True,True,True,True,True,True,True
2017-01-31-B0369-S05-E02-T01.c3d,atletas\B0369\2017-01-31-B0369-S05\2017-01-31-B0369-S05-E02-T01.c3d,B0369,S05,E02,T01,200.0,mm,deg,N,Nmm,W,197,2550,12.75,74,Tarcza|B0369,Tarcza|B0369,6,0,True,True,True,True,True,True,True
2017-01-31-B0369-S05-E02-T02.c3d,atletas\B0369\2017-01-31-B0369-S05\2017-01-31-B0369-S05-E02-T02.c3d,B0369,S05,E02,T02,200.0,mm,deg,N,Nmm,W,197,2640,13.2,74,Tarcza|B0369,Tarcza|B0369,6,0,True,True,True,True,True,True,True
