file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-07-B0393-S04-E01-T01.c3d,atletas\B0393\2017-03-07-B0393-S04\2017-03-07-B0393-S04-E01-T01.c3d,B0393,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1444,5.776,74,B0393,B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S04-E01-T02.c3d,atletas\B0393\2017-03-07-B0393-S04\2017-03-07-B0393-S04-E01-T02.c3d,B0393,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1723,6.892,74,B0393,B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S04-E02-T01.c3d,atletas\B0393\2017-03-07-B0393-S04\2017-03-07-B0393-S04-E02-T01.c3d,B0393,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1556,6.224,74,Tarcza|B0393,Tarcza|B0393,4,28,True,True,True,True,True,True,True
2017-03-07-B0393-S04-E02-T02.c3d,atletas\B0393\2017-03-07-B0393-S04\2017-03-07-B0393-S04-E02-T02.c3d,B0393,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,1559,6.236,74,Tarcza|B0393,Tarcza|B0393,4,28,True,True,True,True,True,True,True
2017-03-07-B0393-S04-E03-T01.c3d,atletas\B0393\2017-03-07-B0393-S04\2017-03-07-B0393-S04-E03-T01.c3d,B0393,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,1780,7.12,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S04-E03-T02.c3d,atletas\B0393\2017-03-07-B0393-S04\2017-03-07-B0393-S04-E03-T02.c3d,B0393,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2227,8.908,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S04-E04-T01.c3d,atletas\B0393\2017-03-07-B0393-S04\2017-03-07-B0393-S04-E04-T01.c3d,B0393,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2809,11.236,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S04-E04-T02.c3d,atletas\B0393\2017-03-07-B0393-S04\2017-03-07-B0393-S04-E04-T02.c3d,B0393,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2854,11.416,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S05-E01-T01.c3d,atletas\B0393\2017-03-07-B0393-S05\2017-03-07-B0393-S05-E01-T01.c3d,B0393,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2729,10.916,74,B0393,B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S05-E01-T02.c3d,atletas\B0393\2017-03-07-B0393-S05\2017-03-07-B0393-S05-E01-T02.c3d,B0393,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2618,10.472,74,B0393,B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S05-E02-T01.c3d,atletas\B0393\2017-03-07-B0393-S05\2017-03-07-B0393-S05-E02-T01.c3d,B0393,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2238,8.952,74,Tarcza|B0393,Tarcza|B0393,4,28,True,True,True,True,True,True,True
2017-03-07-B0393-S05-E02-T02.c3d,atletas\B0393\2017-03-07-B0393-S05\2017-03-07-B0393-S05-E02-T02.c3d,B0393,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2745,10.98,74,Tarcza|B0393,Tarcza|B0393,4,28,True,True,True,True,True,True,True
2017-03-07-B0393-S05-E03-T01.c3d,atletas\B0393\2017-03-07-B0393-S05\2017-03-07-B0393-S05-E03-T01.c3d,B0393,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,3641,14.564,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S05-E03-T02.c3d,atletas\B0393\2017-03-07-B0393-S05\2017-03-07-B0393-S05-E03-T02.c3d,B0393,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2795,11.18,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S05-E04-T01.c3d,atletas\B0393\2017-03-07-B0393-S05\2017-03-07-B0393-S05-E04-T01.c3d,B0393,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,3275,13.1,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0393-S05-E04-T02.c3d,atletas\B0393\2017-03-07-B0393-S05\2017-03-07-B0393-S05-E04-T02.c3d,B0393,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,3167,12.668,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
