file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-01-31-B0367-S02-E04-T02.c3d,atletas\B0367\2017-01-31-B0367-S02\2017-01-31-B0367-S02-E04-T02.c3d,B0367,S02,E04,T02,200.0,mm,deg,N,Nmm,W,409,1560,7.8,25,B0368|B0367,B0368|B0367,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S03-E01-T01.c3d,atletas\B0367\2017-01-31-B0367-S03\2017-01-31-B0367-S03-E01-T01.c3d,B0367,S03,E01,T01,200.0,mm,deg,N,Nmm,W,218,1875,9.375,101,B0367,B0367,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S03-E01-T02.c3d,atletas\B0367\2017-01-31-B0367-S03\2017-01-31-B0367-S03-E01-T02.c3d,B0367,S03,E01,T02,200.0,mm,deg,N,Nmm,W,218,1775,8.875,101,B0367,B0367,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S03-E02-T01.c3d,atletas\B0367\2017-01-31-B0367-S03\2017-01-31-B0367-S03-E02-T01.c3d,B0367,S03,E02,T01,200.0,mm,deg,N,Nmm,W,224,1768,8.84,101,Tarcza|B0367,Tarcza|B0367,6,0,True,True,True,True,True,True,True
2017-01-31-B0367-S03-E02-T02.c3d,atletas\B0367\2017-01-31-B0367-S03\2017-01-31-B0367-S03-E02-T02.c3d,B0367,S03,E02,T02,200.0,mm,deg,N,Nmm,W,224,1883,9.415,101,Tarcza|B0367,Tarcza|B0367,6,0,True,True,True,True,True,True,True
2017-01-31-B0367-S03-E04-T01.c3d,atletas\B0367\2017-01-31-B0367-S03\2017-01-31-B0367-S03-E04-T01.c3d,B0367,S03,E04,T01,200.0,mm,deg,N,Nmm,W,397,1564,7.82,25,B0367|B0368,B0367|B0368,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S03-E04-T02.c3d,atletas\B0367\2017-01-31-B0367-S03\2017-01-31-B0367-S03-E04-T02.c3d,B0367,S03,E04,T02,200.0,mm,deg,N,Nmm,W,397,1549,7.745,25,B0367|B0368,B0367|B0368,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S04-E01-T01.c3d,atletas\B0367\2017-01-31-B0367-S04\2017-01-31-B0367-S04-E01-T01.c3d,B0367,S04,E01,T01,200.0,mm,deg,N,Nmm,W,218,1781,8.905,101,B0367,B0367,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S04-E01-T02.c3d,atletas\B0367\2017-01-31-B0367-S04\2017-01-31-B0367-S04-E01-T02.c3d,B0367,S04,E01,T02,200.0,mm,deg,N,Nmm,W,218,1669,8.345,101,B0367,B0367,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S04-E02-T01.c3d,atletas\B0367\2017-01-31-B0367-S04\2017-01-31-B0367-S04-E02-T01.c3d,B0367,S04,E02,T01,200.0,mm,deg,N,Nmm,W,224,1891,9.455,101,Tarcza|B0367,Tarcza|B0367,6,0,True,True,True,True,True,True,True
2017-01-31-B0367-S04-E02-T02.c3d,atletas\B0367\2017-01-31-B0367-S04\2017-01-31-B0367-S04-E02-T02.c3d,B0367,S04,E02,T02,200.0,mm,deg,N,Nmm,W,224,1761,8.805,101,Tarcza|B0367,Tarcza|B0367,6,0,True,True,True,True,True,True,True
2017-01-31-B0367-S04-E04-T01.c3d,atletas\B0367\2017-01-31-B0367-S04\2017-01-31-B0367-S04-E04-T01.c3d,B0367,S04,E04,T01,200.0,mm,deg,N,Nmm,W,397,2135,10.675,25,B0367|B0368,B0367|B0368,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S04-E04-T02.c3d,atletas\B0367\2017-01-31-B0367-S04\2017-01-31-B0367-S04-E04-T02.c3d,B0367,S04,E04,T02,200.0,mm,deg,N,Nmm,W,397,1710,8.55,25,B0367|B0368,B0367|B0368,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S05-E01-T01.c3d,atletas\B0367\2017-01-31-B0367-S05\2017-01-31-B0367-S05-E01-T01.c3d,B0367,S05,E01,T01,200.0,mm,deg,N,Nmm,W,218,2334,11.67,101,B0367,B0367,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S05-E01-T02.c3d,atletas\B0367\2017-01-31-B0367-S05\2017-01-31-B0367-S05-E01-T02.c3d,B0367,S05,E01,T02,200.0,mm,deg,N,Nmm,W,218,1912,9.56,101,B0367,B0367,0,0,True,True,True,True,True,True,True
2017-01-31-B0367-S05-E02-T01.c3d,atletas\B0367\2017-01-31-B0367-S05\2017-01-31-B0367-S05-E02-T01.c3d,B0367,S05,E02,T01,200.0,mm,deg,N,Nmm,W,224,2370,11.85,101,Tarcza|B0367,Tarcza|B0367,6,0,True,True,True,True,True,True,True
