file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0374-S02-E02-T01.c3d,atletas\B0374\2017-02-20-B0374-S02\2017-02-20-B0374-S02-E02-T01.c3d,B0374,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1893,7.572,74,Tarcza|B0374,Tarcza|B0374,4,0,True,True,True,True,True,True,True
2017-02-20-B0374-S02-E02-T02.c3d,atletas\B0374\2017-02-20-B0374-S02\2017-02-20-B0374-S02-E02-T02.c3d,B0374,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1580,6.32,74,Tarcza|B0374,Tarcza|B0374,4,0,True,True,True,True,True,True,True
2017-02-20-B0374-S02-E03-T01.c3d,atletas\B0374\2017-02-20-B0374-S02\2017-02-20-B0374-S02-E03-T01.c3d,B0374,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,1729,6.916,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S02-E03-T02.c3d,atletas\B0374\2017-02-20-B0374-S02\2017-02-20-B0374-S02-E03-T02.c3d,B0374,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1420,5.68,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S02-E04-T01.c3d,atletas\B0374\2017-02-20-B0374-S02\2017-02-20-B0374-S02-E04-T01.c3d,B0374,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,1861,7.444,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S02-E04-T02.c3d,atletas\B0374\2017-02-20-B0374-S02\2017-02-20-B0374-S02-E04-T02.c3d,B0374,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1953,7.812,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S03-E01-T01.c3d,atletas\B0374\2017-02-20-B0374-S03\2017-02-20-B0374-S03-E01-T01.c3d,B0374,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1791,7.164,74,B0374,B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S03-E01-T02.c3d,atletas\B0374\2017-02-20-B0374-S03\2017-02-20-B0374-S03-E01-T02.c3d,B0374,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2316,9.264,74,B0374,B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S03-E02-T01.c3d,atletas\B0374\2017-02-20-B0374-S03\2017-02-20-B0374-S03-E02-T01.c3d,B0374,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1498,5.992,74,Tarcza|B0374,Tarcza|B0374,4,0,True,True,True,True,True,True,True
2017-02-20-B0374-S03-E02-T02.c3d,atletas\B0374\2017-02-20-B0374-S03\2017-02-20-B0374-S03-E02-T02.c3d,B0374,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1692,6.768,74,Tarcza|B0374,Tarcza|B0374,4,0,True,True,True,True,True,True,True
2017-02-20-B0374-S03-E03-T01.c3d,atletas\B0374\2017-02-20-B0374-S03\2017-02-20-B0374-S03-E03-T01.c3d,B0374,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2007,8.028,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S03-E03-T02.c3d,atletas\B0374\2017-02-20-B0374-S03\2017-02-20-B0374-S03-E03-T02.c3d,B0374,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1941,7.764,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S03-E04-T01.c3d,atletas\B0374\2017-02-20-B0374-S03\2017-02-20-B0374-S03-E04-T01.c3d,B0374,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2433,9.732,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S03-E04-T02.c3d,atletas\B0374\2017-02-20-B0374-S03\2017-02-20-B0374-S03-E04-T02.c3d,B0374,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2404,9.616,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S04-E01-T01.c3d,atletas\B0374\2017-02-20-B0374-S04\2017-02-20-B0374-S04-E01-T01.c3d,B0374,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1528,6.112,74,B0374,B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S04-E01-T02.c3d,atletas\B0374\2017-02-20-B0374-S04\2017-02-20-B0374-S04-E01-T02.c3d,B0374,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1559,6.236,74,B0374,B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S04-E02-T01.c3d,atletas\B0374\2017-02-20-B0374-S04\2017-02-20-B0374-S04-E02-T01.c3d,B0374,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1796,7.184,74,Tarcza|B0374,Tarcza|B0374,4,0,True,True,True,True,True,True,True
2017-02-20-B0374-S04-E02-T02.c3d,atletas\B0374\2017-02-20-B0374-S04\2017-02-20-B0374-S04-E02-T02.c3d,B0374,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,1712,6.848,74,Tarcza|B0374,Tarcza|B0374,4,0,True,True,True,True,True,True,True
2017-02-20-B0374-S04-E03-T01.c3d,atletas\B0374\2017-02-20-B0374-S04\2017-02-20-B0374-S04-E03-T01.c3d,B0374,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,1880,7.52,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S04-E03-T02.c3d,atletas\B0374\2017-02-20-B0374-S04\2017-02-20-B0374-S04-E03-T02.c3d,B0374,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,1760,7.04,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S04-E04-T01.c3d,atletas\B0374\2017-02-20-B0374-S04\2017-02-20-B0374-S04-E04-T01.c3d,B0374,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,1968,7.872,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S04-E04-T02.c3d,atletas\B0374\2017-02-20-B0374-S04\2017-02-20-B0374-S04-E04-T02.c3d,B0374,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2059,8.236,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S05-E01-T01.c3d,atletas\B0374\2017-02-20-B0374-S05\2017-02-20-B0374-S05-E01-T01.c3d,B0374,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,3440,13.76,74,B0374,B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S05-E01-T02.c3d,atletas\B0374\2017-02-20-B0374-S05\2017-02-20-B0374-S05-E01-T02.c3d,B0374,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,3104,12.416,74,B0374,B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S05-E02-T01.c3d,atletas\B0374\2017-02-20-B0374-S05\2017-02-20-B0374-S05-E02-T01.c3d,B0374,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,3001,12.004,74,Tarcza|B0374,Tarcza|B0374,4,0,True,True,True,True,True,True,True
2017-02-20-B0374-S05-E02-T02.c3d,atletas\B0374\2017-02-20-B0374-S05\2017-02-20-B0374-S05-E02-T02.c3d,B0374,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,3252,13.008,74,Tarcza|B0374,Tarcza|B0374,4,0,True,True,True,True,True,True,True
2017-02-20-B0374-S05-E03-T01.c3d,atletas\B0374\2017-02-20-B0374-S05\2017-02-20-B0374-S05-E03-T01.c3d,B0374,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2741,10.964,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S05-E03-T02.c3d,atletas\B0374\2017-02-20-B0374-S05\2017-02-20-B0374-S05-E03-T02.c3d,B0374,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2413,9.652,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S05-E04-T01.c3d,atletas\B0374\2017-02-20-B0374-S05\2017-02-20-B0374-S05-E04-T01.c3d,B0374,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2667,10.668,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0374-S05-E04-T02.c3d,atletas\B0374\2017-02-20-B0374-S05\2017-02-20-B0374-S05-E04-T02.c3d,B0374,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2647,10.588,25,B0375|B0374,B0375|B0374,0,0,True,True,True,True,True,True,True
