file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-28-B0402-S02-E02-T02.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E02-T02.c3d,B0402,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,2884,11.536,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E03-T01.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E03-T01.c3d,B0402,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2055,8.22,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E03-T02.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E03-T02.c3d,B0402,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1664,6.656,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E04-T01.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E04-T01.c3d,B0402,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2016,8.064,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S02-E04-T02.c3d,atletas\B0402\2017-03-28-B0402-S02\2017-03-28-B0402-S02-E04-T02.c3d,B0402,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2160,8.64,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E01-T01.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E01-T01.c3d,B0402,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2379,9.516,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E01-T02.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E01-T02.c3d,B0402,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2587,10.348,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E02-T01.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E02-T01.c3d,B0402,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,2268,9.072,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E02-T02.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E02-T02.c3d,B0402,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,2789,11.156,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E03-T01.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E03-T01.c3d,B0402,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2359,9.436,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E03-T02.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E03-T02.c3d,B0402,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2183,8.732,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E04-T01.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E04-T01.c3d,B0402,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,1861,7.444,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S03-E04-T02.c3d,atletas\B0402\2017-03-28-B0402-S03\2017-03-28-B0402-S03-E04-T02.c3d,B0402,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,1810,7.24,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E01-T01.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E01-T01.c3d,B0402,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,2661,10.644,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E01-T02.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E01-T02.c3d,B0402,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2267,9.068,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E02-T01.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E02-T01.c3d,B0402,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,2218,8.872,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E02-T02.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E02-T02.c3d,B0402,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2091,8.364,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E03-T01.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E03-T01.c3d,B0402,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2182,8.728,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E03-T02.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E03-T02.c3d,B0402,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2145,8.58,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E04-T01.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E04-T01.c3d,B0402,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,1832,7.328,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E04-T02.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E04-T02.c3d,B0402,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,1786,7.144,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S04-E04-T03.c3d,atletas\B0402\2017-03-28-B0402-S04\2017-03-28-B0402-S04-E04-T03.c3d,B0402,S04,E04,T03,250.0,mm,deg,N,Nmm,W,382,1719,6.876,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S05-E01-T01.c3d,atletas\B0402\2017-03-28-B0402-S05\2017-03-28-B0402-S05-E01-T01.c3d,B0402,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,3144,12.576,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S05-E01-T02.c3d,atletas\B0402\2017-03-28-B0402-S05\2017-03-28-B0402-S05-E01-T02.c3d,B0402,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2531,10.124,74,B0402,B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S05-E02-T01.c3d,atletas\B0402\2017-03-28-B0402-S05\2017-03-28-B0402-S05-E02-T01.c3d,B0402,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2685,10.74,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S05-E02-T02.c3d,atletas\B0402\2017-03-28-B0402-S05\2017-03-28-B0402-S05-E02-T02.c3d,B0402,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2682,10.728,74,Tarcza|B0402,Tarcza|B0402,4,0,True,True,True,True,True,True,True
2017-03-28-B0402-S05-E03-T01.c3d,atletas\B0402\2017-03-28-B0402-S05\2017-03-28-B0402-S05-E03-T01.c3d,B0402,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2559,10.236,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S05-E03-T02.c3d,atletas\B0402\2017-03-28-B0402-S05\2017-03-28-B0402-S05-E03-T02.c3d,B0402,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2821,11.284,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S05-E04-T01.c3d,atletas\B0402\2017-03-28-B0402-S05\2017-03-28-B0402-S05-E04-T01.c3d,B0402,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2869,11.476,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0402-S05-E04-T02.c3d,atletas\B0402\2017-03-28-B0402-S05\2017-03-28-B0402-S05-E04-T02.c3d,B0402,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2340,9.36,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
