file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0371-S02-E03-T01.c3d,atletas\B0371\2017-02-20-B0371-S02\2017-02-20-B0371-S02-E03-T01.c3d,B0371,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2260,9.04,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S02-E03-T02.c3d,atletas\B0371\2017-02-20-B0371-S02\2017-02-20-B0371-S02-E03-T02.c3d,B0371,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2489,9.956,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S03-E01-T01.c3d,atletas\B0371\2017-02-20-B0371-S03\2017-02-20-B0371-S03-E01-T01.c3d,B0371,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2154,8.616,74,B0371,B0371,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S03-E01-T02.c3d,atletas\B0371\2017-02-20-B0371-S03\2017-02-20-B0371-S03-E01-T02.c3d,B0371,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2360,9.44,74,B0371,B0371,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S03-E02-T01.c3d,atletas\B0371\2017-02-20-B0371-S03\2017-02-20-B0371-S03-E02-T01.c3d,B0371,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1925,7.7,74,Tarcza|B0371,Tarcza|B0371,4,0,True,True,True,True,True,True,True
2017-02-20-B0371-S03-E02-T02.c3d,atletas\B0371\2017-02-20-B0371-S03\2017-02-20-B0371-S03-E02-T02.c3d,B0371,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1788,7.152,74,Tarcza|B0371,Tarcza|B0371,4,0,True,True,True,True,True,True,True
2017-02-20-B0371-S03-E03-T01.c3d,atletas\B0371\2017-02-20-B0371-S03\2017-02-20-B0371-S03-E03-T01.c3d,B0371,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2138,8.552,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S03-E03-T02.c3d,atletas\B0371\2017-02-20-B0371-S03\2017-02-20-B0371-S03-E03-T02.c3d,B0371,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2040,8.16,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S04-E01-T01.c3d,atletas\B0371\2017-02-20-B0371-S04\2017-02-20-B0371-S04-E01-T01.c3d,B0371,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,2025,8.1,74,B0371,B0371,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S04-E01-T02.c3d,atletas\B0371\2017-02-20-B0371-S04\2017-02-20-B0371-S04-E01-T02.c3d,B0371,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2002,8.008,74,B0371,B0371,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S04-E02-T01.c3d,atletas\B0371\2017-02-20-B0371-S04\2017-02-20-B0371-S04-E02-T01.c3d,B0371,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1976,7.904,74,Tarcza|B0371,Tarcza|B0371,4,0,True,True,True,True,True,True,True
2017-02-20-B0371-S04-E02-T02.c3d,atletas\B0371\2017-02-20-B0371-S04\2017-02-20-B0371-S04-E02-T02.c3d,B0371,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2012,8.048,74,Tarcza|B0371,Tarcza|B0371,4,0,True,True,True,True,True,True,True
2017-02-20-B0371-S04-E03-T01.c3d,atletas\B0371\2017-02-20-B0371-S04\2017-02-20-B0371-S04-E03-T01.c3d,B0371,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2108,8.432,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S04-E03-T02.c3d,atletas\B0371\2017-02-20-B0371-S04\2017-02-20-B0371-S04-E03-T02.c3d,B0371,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,2081,8.324,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S05-E01-T01.c3d,atletas\B0371\2017-02-20-B0371-S05\2017-02-20-B0371-S05-E01-T01.c3d,B0371,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2368,9.472,74,B0371,B0371,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S05-E01-T02.c3d,atletas\B0371\2017-02-20-B0371-S05\2017-02-20-B0371-S05-E01-T02.c3d,B0371,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2376,9.504,74,B0371,B0371,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S05-E02-T01.c3d,atletas\B0371\2017-02-20-B0371-S05\2017-02-20-B0371-S05-E02-T01.c3d,B0371,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2688,10.752,74,Tarcza|B0371,Tarcza|B0371,4,0,True,True,True,True,True,True,True
2017-02-20-B0371-S05-E02-T02.c3d,atletas\B0371\2017-02-20-B0371-S05\2017-02-20-B0371-S05-E02-T02.c3d,B0371,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2721,10.884,74,Tarcza|B0371,Tarcza|B0371,4,0,True,True,True,True,True,True,True
2017-02-20-B0371-S05-E03-T01.c3d,atletas\B0371\2017-02-20-B0371-S05\2017-02-20-B0371-S05-E03-T01.c3d,B0371,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2790,11.16,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0371-S05-E03-T02.c3d,atletas\B0371\2017-02-20-B0371-S05\2017-02-20-B0371-S05-E03-T02.c3d,B0371,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2587,10.348,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
